sensor_2,sensor_3,sensor_4,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,RUL,label,sensor_1_lag1,sensor_1_rolling_mean_5,sensor_5_lag1,sensor_5_rolling_mean_5,sensor_10_lag1,sensor_10_rolling_mean_5
642.99,1589.17,1414.56,552.68,2388.14,9049.43,47.74,520.69,2388.17,8124.14,8.4435,393,38.78,23.1719,39,0,518.67,518.67,14.62,14.62,1.3,1.3
642.81,1597.03,1416.07,552.57,2388.14,9049.08,47.73,520.72,2388.18,8129.24,8.4794,394,38.82,23.2366,38,0,518.67,518.67,14.62,14.62,1.3,1.3
642.83,1590.4,1414.89,552.89,2388.16,9049.56,47.61,521.23,2388.17,8120.41,8.4729,394,38.68,23.2749,37,0,518.67,518.67,14.62,14.62,1.3,1.3
643.04,1585.61,1421.23,553.24,2388.26,9044.21,47.58,520.75,2388.16,8128.48,8.4432,395,38.77,23.2791,36,0,518.67,518.67,14.62,14.62,1.3,1.3
642.2,1598.04,1412.47,552.32,2388.14,9053.12,47.72,520.94,2388.17,8125.07,8.4328,392,38.67,23.2354,35,0,518.67,518.67,14.62,14.62,1.3,1.3
642.88,1596.82,1410.09,553.19,2388.2,9049.22,47.68,520.88,2388.22,8126.33,8.4368,394,38.75,23.2894,34,0,518.67,518.67,14.62,14.62,1.3,1.3
642.89,1589.54,1420.37,552.18,2388.13,9048.06,47.76,520.65,2388.23,8127.61,8.4403,394,38.76,23.253,33,0,518.67,518.67,14.62,14.62,1.3,1.3
643.45,1590.65,1418.08,551.87,2388.21,9045.42,47.84,520.47,2388.22,8122.68,8.4433,396,38.52,23.2817,32,0,518.67,518.67,14.62,14.62,1.3,1.3
643.0,1594.2,1417.31,552.8,2388.18,9048.06,47.77,520.47,2388.18,8126.97,8.4405,394,38.66,23.2962,31,0,518.67,518.67,14.62,14.62,1.3,1.3
643.15,1592.22,1423.48,552.68,2388.15,9044.45,47.79,520.44,2388.2,8123.77,8.5015,394,38.78,23.1538,30,1,518.67,518.67,14.62,14.62,1.3,1.3
642.85,1600.54,1421.09,552.41,2388.2,9049.24,47.89,520.3,2388.2,8124.06,8.5129,393,38.65,23.1419,29,1,518.67,518.67,14.62,14.62,1.3,1.3
643.17,1598.96,1416.76,551.9,2388.17,9048.92,47.7,520.63,2388.28,8124.63,8.4803,394,38.62,23.1761,28,1,518.67,518.67,14.62,14.62,1.3,1.3
642.76,1597.03,1408.09,552.79,2388.19,9039.09,47.89,520.69,2388.24,8126.53,8.4922,393,38.59,23.2129,27,1,518.67,518.67,14.62,14.62,1.3,1.3
643.34,1596.72,1422.37,552.13,2388.22,9043.11,47.86,520.02,2388.22,8119.14,8.4663,395,38.62,23.145,26,1,518.67,518.67,14.62,14.62,1.3,1.3
643.02,1593.83,1414.72,552.57,2388.23,9042.05,47.85,520.49,2388.18,8122.41,8.4632,394,38.77,23.3011,25,1,518.67,518.67,14.62,14.62,1.3,1.3
642.68,1591.19,1415.7,552.09,2388.22,9036.35,47.84,520.78,2388.19,8124.44,8.4925,393,38.76,23.277,24,1,518.67,518.67,14.62,14.62,1.3,1.3
643.2,1590.16,1418.05,552.71,2388.25,9055.18,47.88,520.44,2388.18,8125.3,8.4767,394,38.58,23.187,23,1,518.67,518.67,14.62,14.62,1.3,1.3
642.92,1592.71,1417.41,552.02,2388.21,9044.03,47.86,520.23,2388.26,8121.76,8.49,395,38.66,23.1615,22,1,518.67,518.67,14.62,14.62,1.3,1.3
643.26,1592.06,1414.99,552.71,2388.2,9042.12,48.03,519.85,2388.22,8124.87,8.4922,395,38.68,23.2444,21,1,518.67,518.67,14.62,14.62,1.3,1.3
643.33,1591.71,1413.73,551.69,2388.24,9039.1,48.07,520.54,2388.26,8120.08,8.4595,393,38.65,23.1585,20,1,518.67,518.67,14.62,14.62,1.3,1.3
642.97,1590.69,1425.27,552.13,2388.22,9048.82,47.9,520.11,2388.23,8121.64,8.5091,395,38.59,23.1789,19,1,518.67,518.67,14.62,14.62,1.3,1.3
642.64,1599.81,1422.58,552.32,2388.22,9041.25,48.0,520.22,2388.21,8119.17,8.4476,393,38.57,23.0357,18,1,518.67,518.67,14.62,14.62,1.3,1.3
643.61,1603.29,1422.52,551.64,2388.23,9042.66,47.86,520.38,2388.22,8125.76,8.489,394,38.58,23.1573,17,1,518.67,518.67,14.62,14.62,1.3,1.3
642.86,1592.27,1422.73,551.91,2388.23,9045.74,47.84,519.8,2388.2,8123.8,8.4853,394,38.72,23.2491,16,1,518.67,518.67,14.62,14.62,1.3,1.3
643.79,1602.02,1423.99,551.93,2388.25,9046.2,48.03,520.24,2388.23,8120.11,8.4779,396,38.63,23.1673,15,1,518.67,518.67,14.62,14.62,1.3,1.3
643.38,1605.33,1424.65,552.18,2388.23,9046.17,48.0,520.2,2388.2,8116.56,8.477,395,38.65,23.177,14,1,518.67,518.67,14.62,14.62,1.3,1.3
642.86,1592.56,1429.45,551.57,2388.26,9044.23,48.02,520.38,2388.18,8116.84,8.4947,395,38.77,23.1888,13,1,518.67,518.67,14.62,14.62,1.3,1.3
643.58,1599.87,1417.14,552.91,2388.21,9039.33,47.85,519.84,2388.28,8122.57,8.4737,395,38.86,23.007,12,1,518.67,518.67,14.62,14.62,1.3,1.3
643.44,1596.71,1420.64,551.83,2388.23,9038.29,48.1,520.43,2388.23,8114.79,8.472,397,38.34,23.1652,11,1,518.67,518.67,14.62,14.62,1.3,1.3
644.21,1602.08,1426.62,551.9,2388.26,9041.23,47.98,520.46,2388.25,8119.67,8.5158,397,38.43,23.1787,10,1,518.67,518.67,14.62,14.62,1.3,1.3
643.24,1597.23,1419.03,551.38,2388.21,9040.94,48.03,520.05,2388.23,8117.8,8.5041,396,38.56,23.1302,9,1,518.67,518.67,14.62,14.62,1.3,1.3
644.07,1605.44,1432.52,551.0,2388.24,9047.91,48.07,519.77,2388.28,8115.61,8.5133,395,38.43,23.0146,8,1,518.67,518.67,14.62,14.62,1.3,1.3
643.8,1603.46,1424.4,551.64,2388.29,9043.71,48.15,519.82,2388.27,8113.69,8.4984,395,38.51,23.07,7,1,518.67,518.67,14.62,14.62,1.3,1.3
643.51,1595.16,1426.3,552.57,2388.21,9051.37,48.12,520.08,2388.25,8123.45,8.5227,397,38.47,23.0564,6,1,518.67,518.67,14.62,14.62,1.3,1.3
643.32,1592.1,1427.27,551.08,2388.29,9037.71,48.23,519.53,2388.28,8115.67,8.5218,396,38.42,23.0822,5,1,518.67,518.67,14.62,14.62,1.3,1.3
643.75,1602.38,1422.78,551.94,2388.31,9037.91,48.0,519.79,2388.23,8117.69,8.5207,396,38.51,22.9588,4,1,518.67,518.67,14.62,14.62,1.3,1.3
644.18,1596.17,1428.01,550.7,2388.27,9044.55,48.08,519.58,2388.33,8117.51,8.5183,395,38.48,23.1127,3,1,518.67,518.67,14.62,14.62,1.3,1.3
643.64,1599.22,1425.95,551.29,2388.29,9040.58,48.33,520.04,2388.35,8112.58,8.5223,398,38.49,23.0675,2,1,518.67,518.67,14.62,14.62,1.3,1.3
643.34,1602.36,1425.77,550.92,2388.28,9042.76,48.15,519.57,2388.3,8114.61,8.5174,394,38.45,23.1295,1,1,518.67,518.67,14.62,14.62,1.3,1.3
643.54,1601.41,1427.2,551.25,2388.32,9033.22,48.25,520.08,2388.32,8110.93,8.5113,396,38.48,22.9649,0,1,518.67,518.67,14.62,14.62,1.3,1.3
642.6,1585.4,1402.85,553.97,2388.06,9051.1,47.29,521.94,2388.07,8131.5,8.42,393,39.04,23.3814,125,0,0.0,0.0,0.0,0.0,0.0,0.0
642.45,1583.54,1410.36,554.62,2388.06,9048.41,47.35,521.7,2388.04,8129.53,8.3999,391,39.02,23.4437,125,0,518.67,0.0,14.62,0.0,1.3,0.0
642.16,1586.59,1398.65,553.52,2388.08,9052.57,47.4,521.35,2388.09,8131.24,8.415,391,38.96,23.3314,125,0,518.67,0.0,14.62,0.0,1.3,0.0
642.73,1583.96,1400.32,553.58,2388.08,9047.7,47.39,522.0,2388.01,8132.9,8.4309,392,38.87,23.4338,125,0,518.67,0.0,14.62,0.0,1.3,0.0
642.11,1590.62,1399.42,552.91,2388.1,9046.98,47.26,521.35,2388.11,8126.94,8.4164,393,38.91,23.2896,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.46,1588.76,1407.78,553.12,2388.04,9048.78,47.18,521.9,2388.09,8136.69,8.4313,392,38.94,23.3491,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.26,1586.91,1404.44,554.42,2388.06,9053.53,47.45,521.96,2388.08,8130.68,8.4372,393,38.87,23.4134,125,0,518.67,518.67,14.62,14.62,1.3,1.3
641.97,1584.18,1406.22,553.93,2388.05,9048.79,47.24,521.77,2388.06,8134.3,8.4169,393,38.91,23.4044,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.59,1584.78,1403.51,553.78,2388.06,9051.3,47.43,522.23,2388.0,8132.18,8.388,393,38.88,23.3179,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.78,1586.0,1400.12,553.54,2388.06,9050.49,47.5,521.54,2388.09,8131.5,8.4233,392,38.94,23.3154,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.21,1588.75,1395.79,553.58,2388.07,9049.29,47.31,522.35,2388.06,8130.08,8.4134,394,39.21,23.4153,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.63,1584.33,1403.67,554.39,2388.09,9053.08,47.35,521.77,2388.05,8129.83,8.4208,394,38.93,23.2962,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.24,1587.74,1395.23,553.5,2388.06,9053.94,47.29,521.78,2388.06,8127.22,8.433,392,38.87,23.3162,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.62,1583.38,1407.62,553.65,2388.05,9045.65,47.49,521.91,2388.07,8134.1,8.4236,393,38.92,23.4073,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.47,1592.08,1401.13,554.7,2388.03,9050.65,47.35,521.98,2388.05,8132.16,8.4369,392,38.91,23.3439,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.17,1585.39,1409.84,554.72,2388.09,9049.49,47.3,521.66,2388.08,8125.32,8.4203,393,39.04,23.313,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.06,1587.82,1406.43,553.57,2388.1,9050.63,47.39,522.35,2388.06,8129.65,8.4309,392,38.95,23.2397,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.36,1589.62,1403.75,554.23,2388.08,9047.81,47.52,521.96,2388.09,8132.26,8.4229,393,39.01,23.2961,125,0,518.67,518.67,14.62,14.62,1.3,1.3
643.02,1589.9,1406.34,553.62,2388.02,9051.51,47.28,521.95,2388.08,8138.08,8.4111,392,39.1,23.2799,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.53,1589.76,1401.19,553.97,2388.05,9047.8,47.26,521.62,2388.08,8128.24,8.3897,392,38.91,23.3725,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.49,1593.11,1398.49,554.01,2388.05,9056.58,47.33,521.5,2388.07,8139.62,8.4263,393,38.97,23.2878,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.68,1594.65,1405.05,554.28,2388.09,9047.38,47.7,521.78,2388.05,8131.9,8.3904,391,39.17,23.2002,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.41,1592.74,1401.8,554.49,2388.14,9049.85,47.44,521.97,2388.03,8134.54,8.4255,395,39.12,23.3787,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.51,1589.01,1400.24,553.74,2388.08,9056.76,47.46,522.11,2388.09,8127.73,8.4394,390,38.69,23.2943,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.05,1592.65,1399.14,554.33,2388.04,9052.67,47.52,521.87,2388.13,8129.9,8.3954,391,38.81,23.3862,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.35,1589.28,1399.54,553.62,2388.07,9049.02,47.21,521.71,2388.08,8138.85,8.4235,393,38.95,23.338,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.08,1582.09,1402.27,553.71,2388.05,9056.66,47.37,522.37,2388.1,8135.0,8.4328,392,38.85,23.3876,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.59,1583.69,1400.85,553.79,2388.09,9049.03,47.61,521.72,2388.11,8131.59,8.4004,390,38.84,23.2796,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.34,1585.53,1401.61,554.14,2388.07,9049.24,47.42,521.56,2388.08,8131.82,8.418,393,38.91,23.3161,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.7,1584.4,1403.21,554.09,2388.1,9055.69,47.57,521.68,2388.08,8131.94,8.4294,391,38.79,23.357,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.42,1580.87,1400.49,554.05,2388.05,9051.85,47.4,521.84,2388.12,8129.66,8.4268,392,38.96,23.3364,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.1,1589.33,1406.42,553.8,2388.08,9047.22,47.3,521.76,2388.1,8133.15,8.4672,392,38.85,23.4112,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.79,1590.98,1405.72,554.62,2388.11,9052.54,47.34,521.7,2388.02,8136.37,8.4295,393,38.86,23.349,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.29,1587.97,1396.73,553.61,2388.06,9051.75,47.5,521.65,2388.06,8130.49,8.4369,392,38.88,23.2764,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.42,1587.89,1398.89,553.72,2388.05,9054.05,47.38,521.49,2388.09,8135.26,8.4134,393,38.94,23.3307,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.08,1589.48,1406.77,552.71,2388.13,9050.82,47.32,522.12,2388.08,8132.53,8.4194,393,38.87,23.3539,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.62,1582.75,1411.83,553.92,2388.06,9050.21,47.28,521.23,2388.07,8133.01,8.4065,391,38.85,23.4505,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.69,1591.19,1400.63,553.4,2388.08,9051.77,47.36,521.87,2388.05,8131.17,8.4118,393,39.07,23.4142,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.14,1581.05,1406.06,553.06,2388.08,9057.41,47.56,521.81,2388.09,8133.67,8.4111,393,38.76,23.3571,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.77,1596.22,1407.38,553.77,2388.04,9053.55,47.38,522.2,2388.09,8134.81,8.3846,391,38.79,23.3047,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.44,1588.31,1403.4,553.44,2388.02,9057.66,47.27,521.95,2388.05,8132.78,8.3683,393,39.11,23.3804,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.62,1587.0,1401.08,553.94,2388.05,9046.9,47.42,521.83,2388.06,8137.1,8.4684,390,39.04,23.5074,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.12,1589.99,1407.47,553.71,2388.09,9056.77,47.47,521.67,2388.09,8132.67,8.4196,393,38.89,23.4416,125,0,518.67,518.67,14.62,14.62,1.3,1.3
641.81,1585.87,1403.08,553.47,2388.13,9054.81,47.29,522.07,2388.1,8131.23,8.4386,391,39.03,23.4158,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.58,1587.46,1403.12,553.89,2388.08,9050.89,47.3,521.96,2388.08,8133.1,8.4115,392,38.98,23.3737,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.99,1584.18,1415.57,553.59,2388.03,9052.66,47.54,521.66,2388.06,8135.14,8.4334,393,38.7,23.3137,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.15,1591.57,1409.99,553.8,2388.02,9057.44,47.51,521.69,2388.08,8132.89,8.4093,393,38.74,23.2122,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.33,1586.8,1405.17,554.54,2388.08,9056.15,47.46,522.02,2388.08,8131.02,8.3869,392,38.97,23.3181,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.82,1590.52,1408.42,553.87,2388.09,9050.03,47.52,521.75,2388.11,8130.35,8.3928,392,38.98,23.3336,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.05,1586.99,1403.54,552.53,2388.12,9058.09,47.35,521.85,2388.1,8137.83,8.4348,391,38.93,23.2186,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.3,1584.29,1407.61,553.63,2388.07,9057.14,47.22,521.8,2388.07,8138.87,8.3844,392,38.85,23.4029,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.82,1593.22,1407.67,553.9,2388.11,9053.23,47.31,521.99,2388.13,8137.16,8.4321,394,38.89,23.3655,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.41,1586.77,1407.4,554.5,2388.1,9055.97,47.38,521.19,2388.07,8134.39,8.4154,393,39.04,23.4327,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.54,1592.6,1405.04,553.9,2388.06,9053.65,47.28,521.34,2388.11,8130.82,8.4348,393,38.93,23.2384,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.02,1587.01,1406.46,554.03,2388.06,9053.51,47.16,521.4,2388.09,8139.57,8.401,393,38.82,23.3281,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.8,1594.24,1403.34,553.93,2388.03,9052.37,47.35,521.47,2388.05,8134.14,8.42,390,39.01,23.3547,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.3,1585.96,1404.0,553.5,2388.08,9051.38,47.43,521.84,2388.11,8132.78,8.4312,392,38.73,23.4221,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.66,1590.94,1405.24,553.27,2388.07,9047.2,47.39,522.02,2388.09,8135.85,8.4203,393,38.87,23.2575,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.32,1600.12,1398.12,554.75,2388.07,9048.52,47.46,522.35,2388.07,8134.77,8.383,391,38.8,23.3164,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.31,1576.64,1404.66,553.49,2388.08,9050.23,47.29,521.94,2388.08,8130.55,8.4349,392,38.96,23.3673,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.56,1587.51,1407.15,553.77,2388.1,9059.18,47.39,521.79,2388.04,8138.03,8.4231,392,38.95,23.3748,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.69,1588.08,1407.72,553.74,2388.06,9045.33,47.16,521.39,2388.07,8135.29,8.4133,391,38.88,23.2919,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.45,1587.6,1410.95,553.89,2388.02,9052.34,47.39,522.11,2388.11,8135.39,8.4424,393,38.86,23.3359,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.68,1591.76,1403.8,554.25,2388.06,9049.6,47.33,521.61,2388.06,8139.28,8.4002,393,38.84,23.2918,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.8,1590.85,1407.01,554.03,2388.04,9048.79,47.24,522.14,2388.08,8130.59,8.4314,392,39.04,23.4812,124,0,518.67,518.67,14.62,14.62,1.3,1.3
642.9,1583.9,1402.56,554.13,2388.06,9061.64,47.35,521.43,2388.08,8134.65,8.405,394,38.89,23.3588,123,0,518.67,518.67,14.62,14.62,1.3,1.3
642.21,1592.37,1395.74,553.47,2388.08,9051.73,47.43,521.63,2388.0,8137.62,8.4517,393,38.87,23.4225,122,0,518.67,518.67,14.62,14.62,1.3,1.3
642.44,1587.83,1408.43,554.03,2388.09,9054.44,47.53,521.92,2388.02,8131.88,8.433,390,38.85,23.4063,121,0,518.67,518.67,14.62,14.62,1.3,1.3
642.74,1588.44,1409.93,553.75,2388.06,9060.71,47.33,521.74,2388.06,8137.23,8.4094,391,38.97,23.3788,120,0,518.67,518.67,14.62,14.62,1.3,1.3
642.42,1590.37,1403.68,553.6,2388.1,9054.66,47.37,521.9,2388.04,8136.58,8.4232,392,38.96,23.2755,119,0,518.67,518.67,14.62,14.62,1.3,1.3
642.63,1585.71,1410.7,554.23,2388.11,9053.94,47.37,521.71,2388.12,8135.4,8.417,393,38.8,23.3652,118,0,518.67,518.67,14.62,14.62,1.3,1.3
642.69,1584.72,1408.21,553.62,2388.07,9052.99,47.27,521.5,2388.09,8140.48,8.4053,394,38.89,23.3367,117,0,518.67,518.67,14.62,14.62,1.3,1.3
642.35,1588.43,1409.32,554.1,2388.15,9058.6,47.4,521.85,2388.08,8137.42,8.4666,394,39.17,23.2982,116,0,518.67,518.67,14.62,14.62,1.3,1.3
642.6,1588.1,1407.74,553.31,2388.11,9056.63,47.31,521.67,2388.06,8139.0,8.431,394,38.74,23.3864,115,0,518.67,518.67,14.62,14.62,1.3,1.3
642.42,1593.17,1400.47,554.13,2388.08,9057.3,47.43,521.95,2388.14,8138.83,8.4095,393,38.85,23.3053,114,0,518.67,518.67,14.62,14.62,1.3,1.3
641.86,1588.78,1405.44,553.56,2388.04,9061.17,47.42,521.95,2388.1,8140.73,8.4142,392,38.82,23.2617,113,0,518.67,518.67,14.62,14.62,1.3,1.3
642.77,1588.91,1398.16,553.43,2388.03,9062.96,47.32,521.22,2388.07,8137.46,8.423,394,38.95,23.2448,112,0,518.67,518.67,14.62,14.62,1.3,1.3
642.66,1587.09,1408.49,554.03,2388.06,9053.78,47.46,521.53,2388.04,8137.48,8.4084,392,38.78,23.3512,111,0,518.67,518.67,14.62,14.62,1.3,1.3
642.14,1592.26,1407.47,553.13,2388.1,9056.85,47.39,521.93,2388.1,8136.08,8.4384,393,39.05,23.4146,110,0,518.67,518.67,14.62,14.62,1.3,1.3
642.98,1588.2,1405.22,554.66,2388.05,9059.21,47.36,521.78,2388.06,8136.75,8.3982,394,38.92,23.2887,109,0,518.67,518.67,14.62,14.62,1.3,1.3
642.26,1582.27,1408.32,553.51,2388.04,9052.44,47.39,521.35,2388.06,8135.47,8.4252,392,38.82,23.34,108,0,518.67,518.67,14.62,14.62,1.3,1.3
642.66,1582.04,1404.73,553.76,2388.05,9053.33,47.3,521.87,2388.1,8136.0,8.4169,392,38.93,23.2496,107,0,518.67,518.67,14.62,14.62,1.3,1.3
642.13,1588.16,1406.59,554.25,2388.08,9057.38,47.34,521.82,2388.09,8134.95,8.4433,393,38.98,23.3686,106,0,518.67,518.67,14.62,14.62,1.3,1.3
642.91,1589.92,1403.9,553.48,2388.09,9053.78,47.52,521.63,2388.09,8134.57,8.4081,392,38.72,23.4161,105,0,518.67,518.67,14.62,14.62,1.3,1.3
642.29,1579.9,1399.07,553.85,2388.05,9063.79,47.27,521.6,2388.09,8143.55,8.4401,394,38.94,23.3839,104,0,518.67,518.67,14.62,14.62,1.3,1.3
642.21,1591.36,1407.58,553.52,2388.08,9060.26,47.42,521.74,2388.0,8140.42,8.4306,393,38.8,23.3293,103,0,518.67,518.67,14.62,14.62,1.3,1.3
642.7,1587.37,1406.05,553.83,2388.09,9053.77,47.5,522.01,2388.1,8137.57,8.4359,393,38.92,23.3269,102,0,518.67,518.67,14.62,14.62,1.3,1.3
642.68,1584.7,1398.74,554.23,2388.1,9067.32,47.32,521.36,2388.0,8141.36,8.4428,394,38.87,23.2128,101,0,518.67,518.67,14.62,14.62,1.3,1.3
641.97,1578.65,1394.77,553.55,2388.09,9058.52,47.56,522.15,2388.07,8140.68,8.4233,392,38.74,23.3807,100,0,518.67,518.67,14.62,14.62,1.3,1.3
643.32,1586.92,1408.45,553.98,2388.05,9063.48,47.32,522.22,2388.06,8143.04,8.4484,393,38.98,23.322,99,0,518.67,518.67,14.62,14.62,1.3,1.3
642.79,1589.6,1404.18,553.48,2388.07,9062.96,47.15,522.23,2388.07,8144.13,8.4301,393,38.87,23.2897,98,0,518.67,518.67,14.62,14.62,1.3,1.3
642.41,1590.17,1403.99,554.49,2388.08,9055.76,47.55,521.56,2388.12,8143.49,8.4255,393,38.79,23.284,97,0,518.67,518.67,14.62,14.62,1.3,1.3
642.24,1588.28,1398.67,554.07,2388.09,9054.9,47.58,521.54,2388.1,8140.33,8.3856,392,38.77,23.3528,96,0,518.67,518.67,14.62,14.62,1.3,1.3
642.5,1588.54,1406.69,553.76,2388.16,9056.18,47.34,521.82,2388.07,8138.34,8.4313,392,38.85,23.3703,95,0,518.67,518.67,14.62,14.62,1.3,1.3
642.48,1586.25,1398.8,553.44,2388.08,9060.39,47.5,521.88,2388.02,8142.43,8.4065,392,39.05,23.3431,94,0,518.67,518.67,14.62,14.62,1.3,1.3
642.18,1578.8,1406.96,554.08,2388.05,9059.77,47.36,521.8,2388.07,8137.86,8.4226,392,38.9,23.3729,93,0,518.67,518.67,14.62,14.62,1.3,1.3
642.95,1586.68,1411.12,553.05,2388.03,9065.08,47.5,521.96,2388.06,8139.63,8.4375,393,38.84,23.2882,92,0,518.67,518.67,14.62,14.62,1.3,1.3
643.06,1583.61,1403.34,553.68,2388.07,9063.37,47.3,521.65,2388.07,8144.29,8.4055,392,38.87,23.2429,91,0,518.67,518.67,14.62,14.62,1.3,1.3
642.79,1592.78,1405.64,554.62,2388.11,9063.53,47.28,521.35,2388.11,8133.9,8.4113,392,38.98,23.1897,90,0,518.67,518.67,14.62,14.62,1.3,1.3
642.67,1588.11,1406.26,553.72,2388.07,9061.39,47.25,521.77,2388.08,8140.27,8.4332,392,38.91,23.3289,89,0,518.67,518.67,14.62,14.62,1.3,1.3
642.29,1590.1,1412.21,553.91,2388.08,9065.91,47.42,521.3,2388.08,8140.2,8.4383,392,38.89,23.3956,88,0,518.67,518.67,14.62,14.62,1.3,1.3
642.5,1593.07,1400.79,553.63,2388.06,9064.33,47.54,521.4,2388.04,8142.87,8.435,393,38.75,23.2938,87,0,518.67,518.67,14.62,14.62,1.3,1.3
642.83,1596.05,1400.74,553.62,2388.06,9056.6,47.39,521.69,2388.03,8138.22,8.4328,393,38.8,23.4523,86,0,518.67,518.67,14.62,14.62,1.3,1.3
642.27,1593.03,1403.56,553.84,2388.09,9058.91,47.39,522.48,2388.04,8145.23,8.4194,394,38.95,23.3294,85,0,518.67,518.67,14.62,14.62,1.3,1.3
642.48,1587.15,1406.58,553.9,2388.06,9064.82,47.31,521.63,2388.09,8143.33,8.4449,394,38.93,23.3576,84,0,518.67,518.67,14.62,14.62,1.3,1.3
642.24,1588.91,1402.75,553.63,2388.07,9061.75,47.53,521.62,2388.11,8143.18,8.444,393,38.88,23.2776,83,0,518.67,518.67,14.62,14.62,1.3,1.3
642.55,1585.56,1400.45,553.78,2388.09,9066.51,47.4,521.19,2388.11,8147.26,8.4383,392,38.93,23.3614,82,0,518.67,518.67,14.62,14.62,1.3,1.3
642.13,1585.18,1412.75,553.97,2388.07,9068.42,47.44,521.99,2388.07,8144.81,8.4316,394,38.93,23.3725,81,0,518.67,518.67,14.62,14.62,1.3,1.3
642.89,1586.34,1407.61,553.4,2388.06,9073.67,47.36,522.15,2388.11,8142.55,8.4531,393,38.87,23.364,80,0,518.67,518.67,14.62,14.62,1.3,1.3
642.47,1581.85,1401.8,553.86,2388.07,9068.93,47.37,521.74,2388.05,8147.39,8.428,393,39.06,23.4095,79,0,518.67,518.67,14.62,14.62,1.3,1.3
642.16,1584.52,1405.22,554.14,2388.06,9058.48,47.31,521.69,2388.1,8147.19,8.4456,393,38.81,23.2463,78,0,518.67,518.67,14.62,14.62,1.3,1.3
642.15,1597.05,1400.11,552.93,2388.04,9072.19,47.42,522.25,2388.12,8143.21,8.4411,394,38.86,23.3104,77,0,518.67,518.67,14.62,14.62,1.3,1.3
642.41,1592.69,1416.04,552.71,2388.02,9062.6,47.43,521.8,2388.1,8148.24,8.4388,393,38.97,23.3268,76,0,518.67,518.67,14.62,14.62,1.3,1.3
642.5,1585.29,1404.61,553.9,2388.03,9070.88,47.61,521.65,2388.0,8148.18,8.4342,394,38.84,23.3543,75,0,518.67,518.67,14.62,14.62,1.3,1.3
